match_id,tournament_id,tournament_name,tournament_gender,match_date,stage_name,home_team_id,home_team_name,away_team_id,away_team_name,home_team_score,away_team_score,extra_time,penalty_shootout,result
M-1930-01,WC-1930,1930 FIFA Men's World Cup,men,1930-07-13,group stage,T-30,France,T-46,Mexico,4,1,0,0,home team win
M-1930-02,WC-1930,1930 FIFA Men's World Cup,men,1930-07-13,group stage,T-83,United States,T-06,Belgium,3,0,0,0,home team win
M-1930-03,WC-1930,1930 FIFA Men's World Cup,men,1930-07-14,group stage,T-87,Yugoslavia,T-09,Brazil,2,1,0,0,home team win
M-1930-04,WC-1930,1930 FIFA Men's World Cup,men,1930-07-14,group stage,T-61,Romania,T-56,Peru,3,1,0,0,home team win
M-1930-05,WC-1930,1930 FIFA Men's World Cup,men,1930-07-15,group stage,T-03,Argentina,T-30,France,1,0,0,0,home team win
M-1930-06,WC-1930,1930 FIFA Men's World Cup,men,1930-07-16,group stage,T-13,Chile,T-46,Mexico,3,0,0,0,home team win
M-1930-07,WC-1930,1930 FIFA Men's World Cup,men,1930-07-17,group stage,T-87,Yugoslavia,T-07,Bolivia,4,0,0,0,home team win
M-1930-08,WC-1930,1930 FIFA Men's World Cup,men,1930-07-17,group stage,T-83,United States,T-55,Paraguay,3,0,0,0,home team win
M-1930-09,WC-1930,1930 FIFA Men's World Cup,men,1930-07-18,group stage,T-84,Uruguay,T-56,Peru,1,0,0,0,home team win
M-1930-10,WC-1930,1930 FIFA Men's World Cup,men,1930-07-19,group stage,T-13,Chile,T-30,France,1,0,0,0,home team win
M-1930-11,WC-1930,1930 FIFA Men's World Cup,men,1930-07-19,group stage,T-03,Argentina,T-46,Mexico,6,3,0,0,home team win
M-1930-12,WC-1930,1930 FIFA Men's World Cup,men,1930-07-20,group stage,T-09,Brazil,T-07,Bolivia,4,0,0,0,home team win
M-1930-13,WC-1930,1930 FIFA Men's World Cup,men,1930-07-20,group stage,T-55,Paraguay,T-06,Belgium,1,0,0,0,home team win
M-1930-14,WC-1930,1930 FIFA Men's World Cup,men,1930-07-21,group stage,T-84,Uruguay,T-61,Romania,4,0,0,0,home team win
M-1930-15,WC-1930,1930 FIFA Men's World Cup,men,1930-07-22,group stage,T-03,Argentina,T-13,Chile,3,1,0,0,home team win
M-1930-16,WC-1930,1930 FIFA Men's World Cup,men,1930-07-26,semi-finals,T-03,Argentina,T-83,United States,6,1,0,0,home team win
M-1930-17,WC-1930,1930 FIFA Men's World Cup,men,1930-07-27,semi-finals,T-84,Uruguay,T-87,Yugoslavia,6,1,0,0,home team win
M-1930-18,WC-1930,1930 FIFA Men's World Cup,men,1930-07-30,final,T-84,Uruguay,T-03,Argentina,4,2,0,0,home team win
M-1934-01,WC-1934,1934 FIFA Men's World Cup,men,1934-05-27,round of 16,T-05,Austria,T-30,France,3,2,1,0,home team win
M-1934-02,WC-1934,1934 FIFA Men's World Cup,men,1934-05-27,round of 16,T-21,Czechoslovakia,T-61,Romania,2,1,0,0,home team win
M-1934-03,WC-1934,1934 FIFA Men's World Cup,men,1934-05-27,round of 16,T-31,Germany,T-06,Belgium,5,2,0,0,home team win
M-1934-04,WC-1934,1934 FIFA Men's World Cup,men,1934-05-27,round of 16,T-36,Hungary,T-26,Egypt,4,2,0,0,home team win
M-1934-05,WC-1934,1934 FIFA Men's World Cup,men,1934-05-27,round of 16,T-41,Italy,T-83,United States,7,1,0,0,home team win
M-1934-06,WC-1934,1934 FIFA Men's World Cup,men,1934-05-27,round of 16,T-73,Spain,T-09,Brazil,3,1,0,0,home team win
M-1934-07,WC-1934,1934 FIFA Men's World Cup,men,1934-05-27,round of 16,T-74,Sweden,T-03,Argentina,3,2,0,0,home team win
M-1934-08,WC-1934,1934 FIFA Men's World Cup,men,1934-05-27,round of 16,T-75,Switzerland,T-48,Netherlands,3,2,0,0,home team win
M-1934-09,WC-1934,1934 FIFA Men's World Cup,men,1934-05-31,quarter-finals,T-05,Austria,T-36,Hungary,2,1,0,0,home team win
M-1934-10,WC-1934,1934 FIFA Men's World Cup,men,1934-05-31,quarter-finals,T-21,Czechoslovakia,T-75,Switzerland,3,2,0,0,home team win
M-1934-11,WC-1934,1934 FIFA Men's World Cup,men,1934-05-31,quarter-finals,T-31,Germany,T-74,Sweden,2,1,0,0,home team win
M-1934-12,WC-1934,1934 FIFA Men's World Cup,men,1934-05-31,quarter-finals,T-41,Italy,T-73,Spain,1,1,1,0,draw
M-1934-13,WC-1934,1934 FIFA Men's World Cup,men,1934-06-01,quarter-finals,T-41,Italy,T-73,Spain,1,0,0,0,home team win
M-1934-14,WC-1934,1934 FIFA Men's World Cup,men,1934-06-03,semi-finals,T-21,Czechoslovakia,T-31,Germany,3,1,0,0,home team win
M-1934-15,WC-1934,1934 FIFA Men's World Cup,men,1934-06-03,semi-finals,T-41,Italy,T-05,Austria,1,0,0,0,home team win
M-1934-16,WC-1934,1934 FIFA Men's World Cup,men,1934-06-07,third-place match,T-31,Germany,T-05,Austria,3,2,0,0,home team win
M-1934-17,WC-1934,1934 FIFA Men's World Cup,men,1934-06-10,final,T-41,Italy,T-21,Czechoslovakia,2,1,1,0,home team win
M-1938-01,WC-1938,1938 FIFA Men's World Cup,men,1938-06-04,round of 16,T-75,Switzerland,T-31,Germany,1,1,1,0,draw
M-1938-02,WC-1938,1938 FIFA Men's World Cup,men,1938-06-05,round of 16,T-19,Cuba,T-61,Romania,3,3,1,0,draw
M-1938-03,WC-1938,1938 FIFA Men's World Cup,men,1938-06-05,round of 16,T-30,France,T-06,Belgium,3,1,0,0,home team win
M-1938-04,WC-1938,1938 FIFA Men's World Cup,men,1938-06-05,round of 16,T-36,Hungary,T-23,Dutch East Indies,6,0,0,0,home team win
M-1938-05,WC-1938,1938 FIFA Men's World Cup,men,1938-06-05,round of 16,T-41,Italy,T-53,Norway,2,1,1,0,home team win
M-1938-06,WC-1938,1938 FIFA Men's World Cup,men,1938-06-05,round of 16,T-09,Brazil,T-57,Poland,6,5,1,0,home team win
M-1938-07,WC-1938,1938 FIFA Men's World Cup,men,1938-06-05,round of 16,T-21,Czechoslovakia,T-48,Netherlands,3,0,1,0,home team win
M-1938-08,WC-1938,1938 FIFA Men's World Cup,men,1938-06-09,round of 16,T-19,Cuba,T-61,Romania,2,1,0,0,home team win
M-1938-09,WC-1938,1938 FIFA Men's World Cup,men,1938-06-09,round of 16,T-75,Switzerland,T-31,Germany,4,2,0,0,home team win
M-1938-10,WC-1938,1938 FIFA Men's World Cup,men,1938-06-12,quarter-finals,T-09,Brazil,T-21,Czechoslovakia,1,1,1,0,draw
M-1938-11,WC-1938,1938 FIFA Men's World Cup,men,1938-06-12,quarter-finals,T-36,Hungary,T-75,Switzerland,2,0,0,0,home team win
M-1938-12,WC-1938,1938 FIFA Men's World Cup,men,1938-06-12,quarter-finals,T-41,Italy,T-30,France,3,1,0,0,home team win
M-1938-13,WC-1938,1938 FIFA Men's World Cup,men,1938-06-12,quarter-finals,T-74,Sweden,T-19,Cuba,8,0,0,0,home team win
M-1938-14,WC-1938,1938 FIFA Men's World Cup,men,1938-06-14,quarter-finals,T-09,Brazil,T-21,Czechoslovakia,2,1,0,0,home team win
M-1938-15,WC-1938,1938 FIFA Men's World Cup,men,1938-06-16,semi-finals,T-36,Hungary,T-74,Sweden,5,1,0,0,home team win
M-1938-16,WC-1938,1938 FIFA Men's World Cup,men,1938-06-16,semi-finals,T-41,Italy,T-09,Brazil,2,1,0,0,home team win
M-1938-17,WC-1938,1938 FIFA Men's World Cup,men,1938-06-19,third-place match,T-09,Brazil,T-74,Sweden,4,2,0,0,home team win
M-1938-18,WC-1938,1938 FIFA Men's World Cup,men,1938-06-19,final,T-41,Italy,T-36,Hungary,4,2,0,0,home team win
M-1950-01,WC-1950,1950 FIFA Men's World Cup,men,1950-06-24,group stage,T-09,Brazil,T-46,Mexico,4,0,0,0,home team win
M-1950-02,WC-1950,1950 FIFA Men's World Cup,men,1950-06-25,group stage,T-87,Yugoslavia,T-75,Switzerland,3,0,0,0,home team win
M-1950-03,WC-1950,1950 FIFA Men's World Cup,men,1950-06-25,group stage,T-28,England,T-13,Chile,2,0,0,0,home team win
M-1950-04,WC-1950,1950 FIFA Men's World Cup,men,1950-06-25,group stage,T-73,Spain,T-83,United States,3,1,0,0,home team win
M-1950-05,WC-1950,1950 FIFA Men's World Cup,men,1950-06-25,group stage,T-74,Sweden,T-41,Italy,3,2,0,0,home team win
M-1950-06,WC-1950,1950 FIFA Men's World Cup,men,1950-06-28,group stage,T-09,Brazil,T-75,Switzerland,2,2,0,0,draw
M-1950-07,WC-1950,1950 FIFA Men's World Cup,men,1950-06-28,group stage,T-87,Yugoslavia,T-46,Mexico,4,1,0,0,home team win
M-1950-08,WC-1950,1950 FIFA Men's World Cup,men,1950-06-29,group stage,T-73,Spain,T-13,Chile,2,0,0,0,home team win
M-1950-09,WC-1950,1950 FIFA Men's World Cup,men,1950-06-29,group stage,T-83,United States,T-28,England,1,0,0,0,home team win
M-1950-10,WC-1950,1950 FIFA Men's World Cup,men,1950-06-29,group stage,T-74,Sweden,T-55,Paraguay,2,2,0,0,draw
M-1950-11,WC-1950,1950 FIFA Men's World Cup,men,1950-07-01,group stage,T-09,Brazil,T-87,Yugoslavia,2,0,0,0,home team win
M-1950-12,WC-1950,1950 FIFA Men's World Cup,men,1950-07-02,group stage,T-13,Chile,T-83,United States,5,2,0,0,home team win
M-1950-13,WC-1950,1950 FIFA Men's World Cup,men,1950-07-02,group stage,T-73,Spain,T-28,England,1,0,0,0,home team win
M-1950-14,WC-1950,1950 FIFA Men's World Cup,men,1950-07-02,group stage,T-41,Italy,T-55,Paraguay,2,0,0,0,home team win
M-1950-15,WC-1950,1950 FIFA Men's World Cup,men,1950-07-02,group stage,T-84,Uruguay,T-07,Bolivia,8,0,0,0,home team win
M-1950-16,WC-1950,1950 FIFA Men's World Cup,men,1950-07-02,group stage,T-75,Switzerland,T-46,Mexico,2,1,0,0,home team win
M-1950-17,WC-1950,1950 FIFA Men's World Cup,men,1950-07-09,final round,T-09,Brazil,T-74,Sweden,7,1,0,0,home team win
M-1950-18,WC-1950,1950 FIFA Men's World Cup,men,1950-07-09,final round,T-84,Uruguay,T-73,Spain,2,2,0,0,draw
M-1950-19,WC-1950,1950 FIFA Men's World Cup,men,1950-07-13,final round,T-09,Brazil,T-73,Spain,6,1,0,0,home team win
M-1950-20,WC-1950,1950 FIFA Men's World Cup,men,1950-07-13,final round,T-84,Uruguay,T-74,Sweden,3,2,0,0,home team win
M-1950-21,WC-1950,1950 FIFA Men's World Cup,men,1950-07-16,final round,T-74,Sweden,T-73,Spain,3,1,0,0,home team win
M-1950-22,WC-1950,1950 FIFA Men's World Cup,men,1950-07-16,final round,T-84,Uruguay,T-09,Brazil,2,1,0,0,home team win
M-1954-01,WC-1954,1954 FIFA Men's World Cup,men,1954-06-16,group stage,T-09,Brazil,T-46,Mexico,5,0,0,0,home team win
M-1954-02,WC-1954,1954 FIFA Men's World Cup,men,1954-06-16,group stage,T-87,Yugoslavia,T-30,France,1,0,0,0,home team win
M-1954-03,WC-1954,1954 FIFA Men's World Cup,men,1954-06-16,group stage,T-05,Austria,T-64,Scotland,1,0,0,0,home team win
M-1954-04,WC-1954,1954 FIFA Men's World Cup,men,1954-06-16,group stage,T-84,Uruguay,T-21,Czechoslovakia,2,0,0,0,home team win
M-1954-05,WC-1954,1954 FIFA Men's World Cup,men,1954-06-17,group stage,T-75,Switzerland,T-41,Italy,2,1,0,0,home team win
M-1954-06,WC-1954,1954 FIFA Men's World Cup,men,1954-06-17,group stage,T-36,Hungary,T-71,South Korea,9,0,0,0,home team win
M-1954-07,WC-1954,1954 FIFA Men's World Cup,men,1954-06-17,group stage,T-86,West Germany,T-80,Turkey,4,1,0,0,home team win
M-1954-08,WC-1954,1954 FIFA Men's World Cup,men,1954-06-17,group stage,T-28,England,T-06,Belgium,4,4,1,0,draw
M-1954-09,WC-1954,1954 FIFA Men's World Cup,men,1954-06-19,group stage,T-84,Uruguay,T-64,Scotland,7,0,0,0,home team win
M-1954-10,WC-1954,1954 FIFA Men's World Cup,men,1954-06-19,group stage,T-09,Brazil,T-87,Yugoslavia,1,1,1,0,draw
M-1954-11,WC-1954,1954 FIFA Men's World Cup,men,1954-06-19,group stage,T-05,Austria,T-21,Czechoslovakia,5,0,0,0,home team win
M-1954-12,WC-1954,1954 FIFA Men's World Cup,men,1954-06-19,group stage,T-30,France,T-46,Mexico,3,2,0,0,home team win
M-1954-13,WC-1954,1954 FIFA Men's World Cup,men,1954-06-20,group stage,T-36,Hungary,T-86,West Germany,8,3,0,0,home team win
M-1954-14,WC-1954,1954 FIFA Men's World Cup,men,1954-06-20,group stage,T-80,Turkey,T-71,South Korea,7,0,0,0,home team win
M-1954-15,WC-1954,1954 FIFA Men's World Cup,men,1954-06-20,group stage,T-41,Italy,T-06,Belgium,4,1,0,0,home team win
M-1954-16,WC-1954,1954 FIFA Men's World Cup,men,1954-06-20,group stage,T-28,England,T-75,Switzerland,2,0,0,0,home team win
M-1954-17,WC-1954,1954 FIFA Men's World Cup,men,1954-06-23,group stage,T-86,West Germany,T-80,Turkey,7,2,0,0,home team win
M-1954-18,WC-1954,1954 FIFA Men's World Cup,men,1954-06-23,group stage,T-75,Switzerland,T-41,Italy,4,1,0,0,home team win
M-1954-19,WC-1954,1954 FIFA Men's World Cup,men,1954-06-26,quarter-finals,T-05,Austria,T-75,Switzerland,7,5,0,0,home team win
M-1954-20,WC-1954,1954 FIFA Men's World Cup,men,1954-06-26,quarter-finals,T-84,Uruguay,T-28,England,4,2,0,0,home team win
M-1954-21,WC-1954,1954 FIFA Men's World Cup,men,1954-06-27,quarter-finals,T-36,Hungary,T-09,Brazil,4,2,0,0,home team win
M-1954-22,WC-1954,1954 FIFA Men's World Cup,men,1954-06-27,quarter-finals,T-86,West Germany,T-87,Yugoslavia,2,0,0,0,home team win
M-1954-23,WC-1954,1954 FIFA Men's World Cup,men,1954-06-30,semi-finals,T-36,Hungary,T-84,Uruguay,4,2,1,0,home team win
M-1954-24,WC-1954,1954 FIFA Men's World Cup,men,1954-06-30,semi-finals,T-86,West Germany,T-05,Austria,6,1,0,0,home team win
M-1954-25,WC-1954,1954 FIFA Men's World Cup,men,1954-07-03,third-place match,T-05,Austria,T-84,Uruguay,3,1,0,0,home team win
M-1954-26,WC-1954,1954 FIFA Men's World Cup,men,1954-07-04,final,T-86,West Germany,T-36,Hungary,3,2,0,0,home team win
M-1958-01,WC-1958,1958 FIFA Men's World Cup,men,1958-06-08,group stage,T-74,Sweden,T-46,Mexico,3,0,0,0,home team win
M-1958-02,WC-1958,1958 FIFA Men's World Cup,men,1958-06-08,group stage,T-03,Argentina,T-86,West Germany,1,3,0,0,away team win
M-1958-03,WC-1958,1958 FIFA Men's World Cup,men,1958-06-08,group stage,T-52,Northern Ireland,T-21,Czechoslovakia,1,0,0,0,home team win
M-1958-04,WC-1958,1958 FIFA Men's World Cup,men,1958-06-08,group stage,T-30,France,T-55,Paraguay,7,3,0,0,home team win
M-1958-05,WC-1958,1958 FIFA Men's World Cup,men,1958-06-08,group stage,T-87,Yugoslavia,T-64,Scotland,1,1,0,0,draw
M-1958-06,WC-1958,1958 FIFA Men's World Cup,men,1958-06-08,group stage,T-36,Hungary,T-85,Wales,1,1,0,0,draw
M-1958-07,WC-1958,1958 FIFA Men's World Cup,men,1958-06-08,group stage,T-09,Brazil,T-05,Austria,3,0,0,0,home team win
M-1958-08,WC-1958,1958 FIFA Men's World Cup,men,1958-06-08,group stage,T-72,Soviet Union,T-28,England,2,2,0,0,draw
M-1958-09,WC-1958,1958 FIFA Men's World Cup,men,1958-06-11,group stage,T-03,Argentina,T-52,Northern Ireland,3,1,0,0,home team win
M-1958-10,WC-1958,1958 FIFA Men's World Cup,men,1958-06-11,group stage,T-86,West Germany,T-21,Czechoslovakia,2,2,0,0,draw
M-1958-11,WC-1958,1958 FIFA Men's World Cup,men,1958-06-11,group stage,T-55,Paraguay,T-64,Scotland,3,2,0,0,home team win
M-1958-12,WC-1958,1958 FIFA Men's World Cup,men,1958-06-11,group stage,T-87,Yugoslavia,T-30,France,3,2,0,0,home team win
M-1958-13,WC-1958,1958 FIFA Men's World Cup,men,1958-06-11,group stage,T-46,Mexico,T-85,Wales,1,1,0,0,draw
M-1958-14,WC-1958,1958 FIFA Men's World Cup,men,1958-06-11,group stage,T-09,Brazil,T-28,England,0,0,0,0,draw
M-1958-15,WC-1958,1958 FIFA Men's World Cup,men,1958-06-11,group stage,T-72,Soviet Union,T-05,Austria,2,0,0,0,home team win
M-1958-16,WC-1958,1958 FIFA Men's World Cup,men,1958-06-12,group stage,T-74,Sweden,T-36,Hungary,2,1,0,0,home team win
M-1958-17,WC-1958,1958 FIFA Men's World Cup,men,1958-06-15,group stage,T-74,Sweden,T-85,Wales,0,0,0,0,draw
M-1958-18,WC-1958,1958 FIFA Men's World Cup,men,1958-06-15,group stage,T-21,Czechoslovakia,T-03,Argentina,6,1,0,0,home team win
M-1958-19,WC-1958,1958 FIFA Men's World Cup,men,1958-06-15,group stage,T-86,West Germany,T-52,Northern Ireland,2,2,0,0,draw
M-1958-20,WC-1958,1958 FIFA Men's World Cup,men,1958-06-15,group stage,T-30,France,T-64,Scotland,2,1,0,0,home team win
M-1958-21,WC-1958,1958 FIFA Men's World Cup,men,1958-06-15,group stage,T-55,Paraguay,T-87,Yugoslavia,3,3,0,0,draw
M-1958-22,WC-1958,1958 FIFA Men's World Cup,men,1958-06-15,group stage,T-36,Hungary,T-46,Mexico,4,0,0,0,home team win
M-1958-23,WC-1958,1958 FIFA Men's World Cup,men,1958-06-15,group stage,T-09,Brazil,T-72,Soviet Union,2,0,0,0,home team win
M-1958-24,WC-1958,1958 FIFA Men's World Cup,men,1958-06-15,group stage,T-28,England,T-05,Austria,2,2,0,0,draw
M-1958-25,WC-1958,1958 FIFA Men's World Cup,men,1958-06-17,group stage,T-52,Northern Ireland,T-21,Czechoslovakia,2,1,1,0,home team win
M-1958-26,WC-1958,1958 FIFA Men's World Cup,men,1958-06-17,group stage,T-85,Wales,T-36,Hungary,2,1,0,0,home team win
M-1958-27,WC-1958,1958 FIFA Men's World Cup,men,1958-06-17,group stage,T-72,Soviet Union,T-28,England,1,0,0,0,home team win
M-1958-28,WC-1958,1958 FIFA Men's World Cup,men,1958-06-19,quarter-finals,T-09,Brazil,T-85,Wales,1,0,0,0,home team win
M-1958-29,WC-1958,1958 FIFA Men's World Cup,men,1958-06-19,quarter-finals,T-30,France,T-52,Northern Ireland,4,0,0,0,home team win
M-1958-30,WC-1958,1958 FIFA Men's World Cup,men,1958-06-19,quarter-finals,T-74,Sweden,T-72,Soviet Union,2,0,0,0,home team win
M-1958-31,WC-1958,1958 FIFA Men's World Cup,men,1958-06-19,quarter-finals,T-86,West Germany,T-87,Yugoslavia,1,0,0,0,home team win
M-1958-32,WC-1958,1958 FIFA Men's World Cup,men,1958-06-24,semi-finals,T-09,Brazil,T-30,France,5,2,0,0,home team win
M-1958-33,WC-1958,1958 FIFA Men's World Cup,men,1958-06-24,semi-finals,T-74,Sweden,T-86,West Germany,3,1,0,0,home team win
M-1958-34,WC-1958,1958 FIFA Men's World Cup,men,1958-06-28,third-place match,T-30,France,T-86,West Germany,6,3,0,0,home team win
M-1958-35,WC-1958,1958 FIFA Men's World Cup,men,1958-06-29,final,T-09,Brazil,T-74,Sweden,5,2,0,0,home team win
M-1962-01,WC-1962,1962 FIFA Men's World Cup,men,1962-05-30,group stage,T-84,Uruguay,T-16,Colombia,2,1,0,0,home team win
M-1962-02,WC-1962,1962 FIFA Men's World Cup,men,1962-05-30,group stage,T-13,Chile,T-75,Switzerland,3,1,0,0,home team win
M-1962-03,WC-1962,1962 FIFA Men's World Cup,men,1962-05-30,group stage,T-09,Brazil,T-46,Mexico,2,0,0,0,home team win
M-1962-04,WC-1962,1962 FIFA Men's World Cup,men,1962-05-30,group stage,T-03,Argentina,T-10,Bulgaria,1,0,0,0,home team win
M-1962-05,WC-1962,1962 FIFA Men's World Cup,men,1962-05-31,group stage,T-72,Soviet Union,T-87,Yugoslavia,2,0,0,0,home team win
M-1962-06,WC-1962,1962 FIFA Men's World Cup,men,1962-05-31,group stage,T-86,West Germany,T-41,Italy,0,0,0,0,draw
M-1962-07,WC-1962,1962 FIFA Men's World Cup,men,1962-05-31,group stage,T-21,Czechoslovakia,T-73,Spain,1,0,0,0,home team win
M-1962-08,WC-1962,1962 FIFA Men's World Cup,men,1962-05-31,group stage,T-36,Hungary,T-28,England,2,1,0,0,home team win
M-1962-09,WC-1962,1962 FIFA Men's World Cup,men,1962-06-02,group stage,T-87,Yugoslavia,T-84,Uruguay,3,1,0,0,home team win
M-1962-10,WC-1962,1962 FIFA Men's World Cup,men,1962-06-02,group stage,T-13,Chile,T-41,Italy,2,0,0,0,home team win
M-1962-11,WC-1962,1962 FIFA Men's World Cup,men,1962-06-02,group stage,T-09,Brazil,T-21,Czechoslovakia,0,0,0,0,draw
M-1962-12,WC-1962,1962 FIFA Men's World Cup,men,1962-06-02,group stage,T-28,England,T-03,Argentina,3,1,0,0,home team win
M-1962-13,WC-1962,1962 FIFA Men's World Cup,men,1962-06-03,group stage,T-72,Soviet Union,T-16,Colombia,4,4,0,0,draw
M-1962-14,WC-1962,1962 FIFA Men's World Cup,men,1962-06-03,group stage,T-86,West Germany,T-75,Switzerland,2,1,0,0,home team win
M-1962-15,WC-1962,1962 FIFA Men's World Cup,men,1962-06-03,group stage,T-73,Spain,T-46,Mexico,1,0,0,0,home team win
M-1962-16,WC-1962,1962 FIFA Men's World Cup,men,1962-06-03,group stage,T-36,Hungary,T-10,Bulgaria,6,1,0,0,home team win
M-1962-17,WC-1962,1962 FIFA Men's World Cup,men,1962-06-06,group stage,T-72,Soviet Union,T-84,Uruguay,2,1,0,0,home team win
M-1962-18,WC-1962,1962 FIFA Men's World Cup,men,1962-06-06,group stage,T-86,West Germany,T-13,Chile,2,0,0,0,home team win
M-1962-19,WC-1962,1962 FIFA Men's World Cup,men,1962-06-06,group stage,T-09,Brazil,T-73,Spain,2,1,0,0,home team win
M-1962-20,WC-1962,1962 FIFA Men's World Cup,men,1962-06-06,group stage,T-36,Hungary,T-03,Argentina,0,0,0,0,draw
M-1962-21,WC-1962,1962 FIFA Men's World Cup,men,1962-06-07,group stage,T-87,Yugoslavia,T-16,Colombia,5,0,0,0,home team win
M-1962-22,WC-1962,1962 FIFA Men's World Cup,men,1962-06-07,group stage,T-41,Italy,T-75,Switzerland,3,0,0,0,home team win
M-1962-23,WC-1962,1962 FIFA Men's World Cup,men,1962-06-07,group stage,T-46,Mexico,T-21,Czechoslovakia,3,1,0,0,home team win
M-1962-24,WC-1962,1962 FIFA Men's World Cup,men,1962-06-07,group stage,T-28,England,T-10,Bulgaria,0,0,0,0,draw
M-1962-25,WC-1962,1962 FIFA Men's World Cup,men,1962-06-10,quarter-finals,T-09,Brazil,T-28,England,3,1,0,0,home team win
M-1962-26,WC-1962,1962 FIFA Men's World Cup,men,1962-06-10,quarter-finals,T-13,Chile,T-72,Soviet Union,2,1,0,0,home team win
M-1962-27,WC-1962,1962 FIFA Men's World Cup,men,1962-06-10,quarter-finals,T-21,Czechoslovakia,T-36,Hungary,1,0,0,0,home team win
M-1962-28,WC-1962,1962 FIFA Men's World Cup,men,1962-06-10,quarter-finals,T-87,Yugoslavia,T-86,West Germany,1,0,0,0,home team win
M-1962-29,WC-1962,1962 FIFA Men's World Cup,men,1962-06-13,semi-finals,T-09,Brazil,T-13,Chile,4,2,0,0,home team win
M-1962-30,WC-1962,1962 FIFA Men's World Cup,men,1962-06-13,semi-finals,T-21,Czechoslovakia,T-87,Yugoslavia,3,1,0,0,home team win
M-1962-31,WC-1962,1962 FIFA Men's World Cup,men,1962-06-16,third-place match,T-13,Chile,T-87,Yugoslavia,1,0,0,0,home team win
M-1962-32,WC-1962,1962 FIFA Men's World Cup,men,1962-06-17,final,T-09,Brazil,T-21,Czechoslovakia,3,1,0,0,home team win
M-1966-01,WC-1966,1966 FIFA Men's World Cup,men,1966-07-11,group stage,T-28,England,T-84,Uruguay,0,0,0,0,draw
M-1966-02,WC-1966,1966 FIFA Men's World Cup,men,1966-07-12,group stage,T-86,West Germany,T-75,Switzerland,5,0,0,0,home team win
M-1966-03,WC-1966,1966 FIFA Men's World Cup,men,1966-07-12,group stage,T-09,Brazil,T-10,Bulgaria,2,0,0,0,home team win
M-1966-04,WC-1966,1966 FIFA Men's World Cup,men,1966-07-12,group stage,T-72,Soviet Union,T-51,North Korea,3,0,0,0,home team win
M-1966-05,WC-1966,1966 FIFA Men's World Cup,men,1966-07-13,group stage,T-30,France,T-46,Mexico,1,1,0,0,draw
M-1966-06,WC-1966,1966 FIFA Men's World Cup,men,1966-07-13,group stage,T-03,Argentina,T-73,Spain,2,1,0,0,home team win
M-1966-07,WC-1966,1966 FIFA Men's World Cup,men,1966-07-13,group stage,T-58,Portugal,T-36,Hungary,3,1,0,0,home team win
M-1966-08,WC-1966,1966 FIFA Men's World Cup,men,1966-07-13,group stage,T-41,Italy,T-13,Chile,2,0,0,0,home team win
M-1966-09,WC-1966,1966 FIFA Men's World Cup,men,1966-07-15,group stage,T-84,Uruguay,T-30,France,2,1,0,0,home team win
M-1966-10,WC-1966,1966 FIFA Men's World Cup,men,1966-07-15,group stage,T-73,Spain,T-75,Switzerland,2,1,0,0,home team win
M-1966-11,WC-1966,1966 FIFA Men's World Cup,men,1966-07-15,group stage,T-36,Hungary,T-09,Brazil,3,1,0,0,home team win
M-1966-12,WC-1966,1966 FIFA Men's World Cup,men,1966-07-15,group stage,T-13,Chile,T-51,North Korea,1,1,0,0,draw
M-1966-13,WC-1966,1966 FIFA Men's World Cup,men,1966-07-16,group stage,T-03,Argentina,T-86,West Germany,0,0,0,0,draw
M-1966-14,WC-1966,1966 FIFA Men's World Cup,men,1966-07-16,group stage,T-58,Portugal,T-10,Bulgaria,3,0,0,0,home team win
M-1966-15,WC-1966,1966 FIFA Men's World Cup,men,1966-07-16,group stage,T-72,Soviet Union,T-41,Italy,1,0,0,0,home team win
M-1966-16,WC-1966,1966 FIFA Men's World Cup,men,1966-07-16,group stage,T-28,England,T-46,Mexico,2,0,0,0,home team win
M-1966-17,WC-1966,1966 FIFA Men's World Cup,men,1966-07-19,group stage,T-46,Mexico,T-84,Uruguay,0,0,0,0,draw
M-1966-18,WC-1966,1966 FIFA Men's World Cup,men,1966-07-19,group stage,T-03,Argentina,T-75,Switzerland,2,0,0,0,home team win
M-1966-19,WC-1966,1966 FIFA Men's World Cup,men,1966-07-19,group stage,T-58,Portugal,T-09,Brazil,3,1,0,0,home team win
M-1966-20,WC-1966,1966 FIFA Men's World Cup,men,1966-07-19,group stage,T-51,North Korea,T-41,Italy,1,0,0,0,home team win
M-1966-21,WC-1966,1966 FIFA Men's World Cup,men,1966-07-20,group stage,T-28,England,T-30,France,2,0,0,0,home team win
M-1966-22,WC-1966,1966 FIFA Men's World Cup,men,1966-07-20,group stage,T-86,West Germany,T-73,Spain,2,1,0,0,home team win
M-1966-23,WC-1966,1966 FIFA Men's World Cup,men,1966-07-20,group stage,T-36,Hungary,T-10,Bulgaria,3,1,0,0,home team win
M-1966-24,WC-1966,1966 FIFA Men's World Cup,men,1966-07-20,group stage,T-72,Soviet Union,T-13,Chile,2,1,0,0,home team win
M-1966-25,WC-1966,1966 FIFA Men's World Cup,men,1966-07-23,quarter-finals,T-28,England,T-03,Argentina,1,0,0,0,home team win
M-1966-26,WC-1966,1966 FIFA Men's World Cup,men,1966-07-23,quarter-finals,T-58,Portugal,T-51,North Korea,5,3,0,0,home team win
